,FARM,FOREST,OILGAS,MINE,MINE_SUP,UTIL,CONST,WOOD,NMMIN,PMETAL,FABMETAL,MACH,COMPELEC,ELECEQUIP,MOTVEH,OTRTRANS,FURN,MISCMFG,FOOD,TEXTILE,APPAREL,PAPER,PRINT,PETRO,CHEM,PLASTIC,WHOLE,RETAIL,AIRTRANS,RAILTRANS,WATERTRANS,TRUCK,TRANSIT,PIPE,OTHERTRANS,WAREHOUSE,PUBLISH,MOVIE,BROADCAST,INFODATA,CREDIT,SECURIT,INSURE,FUNDS,REALE,RENTAL,LEGAL,COMPDES,MISCPROF,MGMT,ADMIN,WASTE,EDUC,AMBULAT,HOSPITAL,NURSING,SOCIALAS,PERFORM,AMUSE,ACCOMM,FOODSVC,OTHSVC,FEDGOV,FEDGOVE,SLGOV,SLGOVE
APPAREL,0.0003087943366698525,0.0007066261699621891,0.0002113488325643285,0.00022429201037497807,0.0009654443803624745,0.00046038774870015687,0.00014423548932341075,0.0004604383693891309,0.0005384003566028334,0.00047023175787506115,0.0005345004629897189,0.0005511994819683478,0.0005603898432280022,0.0009776084719364652,0.0004978284174878328,0.0008073145972584445,0.0005038630108239547,0.0011878706846460987,0.0003051406703426661,0.00044288606579667353,8.077360401465523e-05,0.0004925825280977282,0.0005125376723817782,0.0003673002385222954,0.00038697892518163926,0.0006760285673990413,0.00023790920022697304,0.00015157877915465017,0.00034109573704599533,0.0005948143982444618,0.000787420622323942,0.00045778650388636147,0.0006086146252193107,0.0008254991842125709,0.0009893571552947757,0.0009570735683310504,0.0006174954323248048,0.0008318286735415657,0.0007391405892233303,0.0005563282463319413,0.0002467868107050131,0.0002734457718155944,0.000545910789465085,0.00036830103425626793,0.00014357188390948198,0.0010135113450810463,0.0005654121574993226,0.0005487252271423057,0.0007051905645027593,0.0006940746004923527,0.0006767573965391865,0.0008613662114979453,0.0003606891491964847,0.00047023439024046726,0.0002906907726096504,0.0005549845553111463,0.000620016544140513,0.0007491674025912111,0.0007159645174905847,0.0009276776666546536,0.0002869427937291233,0.0009903519361245008,0.0001733778222576537,0.0008874292782427667,0.00021962812372385335,0.0010743277448395645
PAPER,0.0008749172872312492,0.002002107481559536,0.0005988216922655974,0.0006354940293957713,0.002735425744360344,0.0013044319546504444,0.00040866721974966376,0.001304575379935871,0.0015254676770413615,0.0013323233139793402,0.0015144179784708702,0.0015617318655769849,0.0015877712224793398,0.0027698906704866516,0.0014105138495488598,0.002287391358898926,0.001427611864001205,0.0033656336064972793,0.029876045632641034,0.001254843853090575,0.001144292723540949,0.00027913009925537935,0.31363810974725853,0.001040684009146504,0.0010964402880146449,0.0019154142742972842,0.000674076067309757,0.0004294732076048421,0.00096643792163032,0.0016853074616926418,0.0022310250965845023,0.0012970617610113574,0.0017244081047880471,0.002338914355268951,0.0028031786066685313,0.0027117084436046428,0.12091683283887542,0.0023568479083677695,0.0020942316694661026,0.001576263364607167,0.000699229296997537,0.0007747630201441841,0.001546747236817741,0.001043519597059426,0.00040678700441019897,0.002871615477729632,0.0016020011129147472,0.0015547214769031995,0.001998039932757818,0.0019665447013949996,0.0019174792901943617,0.002440537599244178,0.00102195258939004,0.0013323307723479905,0.000823623855727343,0.0015724562400482476,0.0017567135417314538,0.002122640974008432,0.00202856613288999,0.002628420055521518,0.0008130045822325161,0.002805997152352752,0.0004912371630633524,0.0025143829550211727,0.0006222796838842513,0.0030439286103787658
PRINT,0.0004491553987925129,0.001027819883581366,0.0003074164837299324,0.0003262429241817863,0.00140428273507269,0.0006696549072002282,0.00020979707537950655,0.0006697285372932814,0.0007831277914223032,0.0006839734660000889,0.0007774552188941367,0.0008017447010448694,0.0008151124992407306,0.0014219759591803129,0.0007241140618004841,0.0011742757778304645,0.0007328916521075706,0.0017278119049397801,0.000443840975043878,0.0006441979138860706,0.0005874443928338562,0.0007164836772330592,0.00014910186832924453,0.0005342548923960661,0.0005628784366278389,0.000983314279853151,0.000346049745784688,0.00022047822422494568,0.0004961392538850841,0.0008651845792646717,0.001145339087016643,0.000665871278380162,0.0008852576366826339,0.001200726086127376,0.0014390649531560373,0.001392107008481528,0.0008981751742906252,0.001209932616060459,0.001075113584324844,0.000809204721937369,0.00035896263375274624,0.0003977393044590464,0.0007940520574037601,0.0005357105952818442,0.00020883183114106467,0.0014741983201178857,0.0008224176836353782,0.000798145784934263,0.0010257317301858315,0.0010095630552616039,0.0009843743949660894,0.001252896307633375,0.0005246387624676141,0.0006839772948952252,0.0004228229419776733,0.0008072502622707581,0.0009018422460225643,0.0010896980401326707,0.0010414029345317598,0.0013493493333158596,0.00041737133633327025,0.0014405119070901831,0.00025218592328386,0.0012908062228985699,0.0003194590890528776,0.001562658537948457
PETRO,0.04535065917183154,0.008169026783047734,0.0024433205946451917,0.027450283542483113,0.11815722700572558,0.005322361397851814,0.014121965636483035,0.005322946603695559,0.006224234425575181,0.0054361641099798744,0.00617914929183569,0.006372200071846202,0.006478446217923724,0.01130174642556853,0.005755198220351764,0.009333046025881715,0.005824961776646629,0.01373250503613596,0.003527611082900822,0.005120031336406998,0.0046689590805440865,0.0056945525596752535,0.005925246121625708,0.0008492426727045801,0.0044737109077816785,0.007815299953416191,0.0027503745420178857,0.0017523425529545164,0.2337746146899781,0.1747132109752596,0.19273909323701943,0.24651803234280564,0.14897226167299948,0.12123581200867346,0.09686705965931576,0.011064350494493811,0.007138621437330699,0.009616443604730525,0.008544913175415168,0.006431491696231382,0.002853005099514015,0.003161198846898463,0.006311059581240302,0.004257783168750492,0.0016597779912565873,0.011716805398436947,0.006536507214727018,0.006343596186508777,0.008152430313872808,0.008023923032964625,0.007823725659990899,0.00995791544504443,0.004169785164195725,0.005436194541719342,0.0033605615075933833,0.0064159578136727975,0.007167767017866841,0.008660829214804457,0.008276983740080549,0.010724516055416676,0.0033172326002321377,0.011449068594893851,0.002004352702766512,0.010259220292412592,0.002539034218201517,0.012419879838069511
CHEM,0.07558443195305256,0.008383155925460517,0.002507365695422261,0.02196022683398649,0.01145368105793663,0.005461872836851862,0.0017111573960641004,0.005462473382298326,0.006387386048788161,0.005578658582063226,0.006341119129105301,0.006539230217897216,0.006648261321932207,0.011597991417064428,0.0059060553165601985,0.009577686812929729,0.0059776475375023725,0.014092465849665078,0.037345057040801294,0.0052542392351332635,0.004791343329051139,0.00584381999243214,0.006080560567802005,0.004357516466105414,0.11366626429653422,0.3309467123130762,0.002822468239056362,0.0017982755163347135,0.004046635789500218,0.007056661724627479,0.009341671928479496,0.0054310126142881965,0.007220382599192734,0.009793422139976408,0.01173737352417893,0.011354372787927463,0.007325741265307912,0.00986851289974312,0.00876889517214951,0.006600076013301667,0.002927788981545837,0.0032440612019940976,0.006476487093199419,0.004369389542767543,0.0017032846227443088,0.012023930048461504,0.006707844232151055,0.006509876558370082,0.008366124424328191,0.00823424866947746,0.008028803658942167,0.010218935509134715,0.004279084906376478,0.0920804433252697,0.04980722124327625,0.05433803327910042,0.007355650819121541,0.008887849639832095,0.008493942684774665,0.01100563049985748,0.0034041849619682357,0.011749175242204306,0.002056891436783983,0.010528138255516462,0.002605588195087533,0.012745433700142104
PLASTIC,0.0012492134528916765,0.0028586240512106747,0.0008550020953738745,0.0009073631328805931,0.00390566135692092,0.001862477710650635,0.017652457045603795,0.0018626824943469387,0.002178074169893281,0.0019023012023127474,0.002162297327549317,0.05396744018908278,0.002267031638513282,0.0039548706364702455,0.09748385556989018,0.00326595450709098,0.0020383549074241805,0.004805476860613763,0.04481406844896155,0.001791675447995634,0.0016338297175691628,0.001992720227304446,0.002073447856453557,0.001485896419476559,0.0015655056518711773,0.0005469685681683153,0.0009624508554636637,0.0006132050611256302,0.0013798872998678903,0.0024062946110798684,0.003185474335765038,0.001851954492994826,0.0024621228020235758,0.0033395194270417644,0.004002399400965229,0.003871797617339249,0.0024980497034958016,0.0033651250884181526,0.0029901596564034724,0.002250600632888308,0.0009983648251248257,0.0011062124405267228,0.002208457284654208,0.0014899450931276294,0.0005808135303610862,0.00410011407782787,0.002287349182610896,0.002219842964348419,0.0028528163745793447,0.0028078472474463365,0.0027377912859994366,0.0034846178556053246,0.0014591515581130518,0.0019023118514273451,0.001175976307375404,0.002245164791940546,0.002508248746750257,0.0030307226741189907,0.002896401911666456,0.003752877833284735,0.001160814029176908,0.004006423741594572,0.0007013920991332356,0.0035900548074366476,0.0008884955914283159,0.004346144058669147
WHOLE,0.007874255585081242,0.018018967334035824,0.005389395230390377,0.0057194462645619405,0.024618831699243095,0.011739887591854,0.014121965636483035,0.011741178419422838,0.013729209093372255,0.01199090982581406,0.013629761806237834,0.01405558679019287,0.014289941002314057,0.02492901603437986,0.012694624645939736,0.020586522230090335,0.012848506776010845,0.030290702458475514,0.029876045632641034,0.011293594677815174,0.010298634511868543,0.01256085446649207,0.013069710645735338,0.009366156082318534,0.009867962592131803,0.017238728468675555,0.023293473513131813,0.04452282140442497,0.008697941294672882,0.015167767155233776,0.02007922586926052,0.011673555849102216,0.015519672943092425,0.021050229197420556,0.025228607460016778,0.02440537599244179,0.015746133524282523,0.021211631175309928,0.018848085025194923,0.014186370281464505,0.006293063672977835,0.006972867181297657,0.01392072513135967,0.009391676373534831,0.003661083039691791,0.025844539299566687,0.014418010016232725,0.013992493292128795,0.017982359394820364,0.017698902312554995,0.01725731361174926,0.021964838393197607,0.00919757330451036,0.011990976951131917,0.0074126147015460865,0.014152106160434228,0.01581042187558308,0.019103768766075883,0.01825709519600991,0.02365578049969367,0.04214146211539988,0.02525397437117477,0.004421134467570171,0.022629446595190554,0.005600517154958261,0.027395357493408892
RETAIL,0.006465966261783885,0.014796323740723418,0.004425516463695486,0.004696538762700299,0.020215820206983936,0.009640240434903288,0.0030202037309841464,0.009641300401451197,0.011273777164016906,0.009846368020959615,0.011192115755330174,0.011541783092125099,0.011734223686986352,0.02047052891236659,0.010424225348002802,0.016904678385017732,0.010550586075131901,0.02487329221486225,0.006389460703235827,0.009273765801984891,0.008456751571837388,0.010314379603500916,0.010732228230782083,0.007691044388451702,0.008103104160621601,0.014155628487052655,0.004981674465358739,0.000634793553914323,0.007142338009054024,0.012455053005664338,0.016488110606843756,0.009585771945014417,0.012744021394743751,0.01728545261487535,0.02071653922147546,0.02004054047626533,0.01292998011322546,0.01741798828537036,0.015477155974343071,0.01164917630955671,0.005167566248398911,0.005725788737108356,0.011431041076374963,0.007712000444578217,0.0030063082358015776,0.021222313316697067,0.011839387904000968,0.01148997369561616,0.01476626303246687,0.014533501483036842,0.014170889727532665,0.0180364864286388,0.007552612184690029,0.009846423141095847,0.006086888602220256,0.011621040233939459,0.012982770666699834,0.01568711136940991,0.01499186307836346,0.019425008110859565,0.014047154038466627,0.02073736932915243,0.003630426520607235,0.01858223125047733,0.004598879802823718,0.022495771869216336
AIRTRANS,0.0011088523907690163,0.002537430337591498,0.0007589344442082705,0.0008054122190737852,0.0034668230022107034,0.0016532105521505636,0.0005179365298431567,0.0016533923264427882,0.0019333467350738116,0.00168855949418772,0.0019193425716449,0.0019793072307045215,0.0020123089825005535,0.003510503149226397,0.0017876565900699453,0.0028989933265189593,0.0018093262661405649,0.004265535640320082,0.0010957324071395739,0.0015903635999062367,0.0014502533448085826,0.001768819078169115,0.0018404761871891127,0.001318941765602788,0.0013896061404249775,0.002427557128387467,0.0008543103099059487,0.0005443056160553348,0.0002449687566057603,0.0021359244300596584,0.0028275558710723373,0.001643869718501025,0.002185479790560253,0.0029642925251269596,0.0035526916031039676,0.0034367641771887716,0.0022173699615299814,0.0029870211458992587,0.002654186661301959,0.0019977241572828805,0.018122004213361298,0.000981918907883271,0.0534496291139906,0.0013225355321020533,0.0005155535831295034,0.003639427102791031,0.00203034365647484,0.001970422406556462,0.0025322752088962723,0.002492358792677085,0.0024301742875725337,0.0030930877594698945,0.0012952019448419225,0.0016885689467725873,0.001043844138007381,0.0019928990849809344,0.002226423044868206,0.002690192036577531,0.0025709634946252816,0.003331206166623529,0.001030385486572761,0.0035562637706288893,0.0006225839981070294,0.0031866778627808448,0.0007886646260992918,0.003857813265560254
RAILTRANS,0.0004491553987925129,0.001027819883581366,0.0003074164837299324,0.03294034025097973,0.00140428273507269,0.0006696549072002282,0.00020979707537950655,0.0006697285372932814,0.0007831277914223032,0.04603996393013099,0.0007774552188941367,0.0008017447010448694,0.0008151124992407306,0.0014219759591803129,0.0007241140618004841,0.0011742757778304645,0.0007328916521075706,0.0017278119049397801,0.029876045632641034,0.0006441979138860706,0.0005874443928338562,0.0007164836772330592,0.0007455093416462227,0.0005342548923960661,0.0005628784366278389,0.000983314279853151,0.000346049745784688,0.00022047822422494568,0.0004961392538850841,0.00017303691585293437,0.001145339087016643,0.000665871278380162,0.0008852576366826339,0.001200726086127376,0.0014390649531560373,0.001392107008481528,0.0008981751742906252,0.001209932616060459,0.001075113584324844,0.000809204721937369,0.00035896263375274624,0.0003977393044590464,0.0007940520574037601,0.0005357105952818442,0.00020883183114106467,0.0014741983201178857,0.0008224176836353782,0.000798145784934263,0.0010257317301858315,0.0010095630552616039,0.0009843743949660894,0.001252896307633375,0.0005246387624676141,0.0006839772948952252,0.0004228229419776733,0.0008072502622707581,0.0009018422460225643,0.0010896980401326707,0.0010414029345317598,0.0013493493333158596,0.00041737133633327025,0.0014405119070901831,0.00025218592328386,0.0012908062228985699,0.0003194590890528776,0.001562658537948457
WATERTRANS,0.0002386138056085225,0.0005460293131526008,0.00016331500698152658,0.00017331655347157398,0.0007460252030073667,0.0003557541694501213,0.00011145469629536286,0.00035579328543705575,0.0004160366391930986,0.00036336090381254734,0.00041302308503751,0.00042592687243008697,0.00043302851522163805,0.0007554247283145413,0.0003846855953315072,0.0006238340069724344,0.0003893486901821468,0.0009179000744992581,0.0002357905179920602,0.000342230141751975,0.0003120798336929861,0.0003806319535300627,0.00039605183774955584,0.0002838229115854101,0.00029902916945853946,0.0005223857111719865,0.03494021026969772,0.0001171290566195024,0.00026357397862645095,0.00045962930773435685,0.00012169227799551833,0.00035374411663946113,0.00047029311948764926,0.0006378857332551683,0.0007645032563641448,0.0007395568482558118,0.0004771555613418947,0.000642776702282119,0.0005711540916725735,0.0004298900085292274,0.00019069889918114647,0.00021129900549386843,0.00042184015549574756,0.00028459625374347976,0.00011094191029369063,0.0007831678575626269,0.00043690939443129473,0.0004240149482463272,0.0005449199816612232,0.0005363303731077272,0.0005229488973257351,0.0006656011634302307,0.00027871434256092,0.0003633629379130884,0.000224624687925639,0.00042885170183134034,0.0004791036931994874,0.0005789020838204813,0.0005532453089699973,0.0007168418333240506,0.00022172852242704984,0.0007652719506416599,0.00013397377174455063,0.0006857408059148653,0.00016971264105934125,0.000830162348285118
TRUCK,0.001787264191028541,0.004089866620084186,0.0012232614248420225,0.0012981749691400246,0.005587875049976747,0.0026646684849009083,0.010591474227362275,0.002664961471312849,0.003116196003367915,0.002721644416792021,0.003093623891849585,0.003190275789574376,0.0032434684865620743,0.005658279337571663,0.002881370537581093,0.004672639032617058,0.0029162980323447075,0.006875251538406208,0.029876045632641034,0.0025633708656716556,0.0023375391464847198,0.0028510079656565482,0.002966505921967261,0.002125889259326013,0.002239787112414943,0.003912771405248997,0.03494021026969772,0.014840940468141658,0.0019742207810843973,0.0034427136383240065,0.004557495117087059,0.0005299225590442125,0.003522587679299647,0.004777889217715183,0.005726279292766732,0.005539425804582746,0.0035739887143647793,0.004814523534740577,0.0042780561376259425,0.003219960456042449,0.001428372146807803,0.0015826709823266224,0.0031596654784191284,0.002131681743725672,0.0008309766614154867,0.005866080815469087,0.00327253703279911,0.0031759551025509216,0.00408155750969779,0.004017219657395133,0.003916989779969232,0.004985483224124471,0.002087625075652381,0.002721659652603917,0.001682482956619492,0.0032121833352857254,0.0035885806039647875,0.004336090118027919,0.004143915843657628,0.005369285888819359,0.0016607901091594713,0.005732036963629688,0.001003489819733693,0.005136333095283893,0.001271180958522909,0.006218078765586569
TRANSIT,0.0003087943366698525,0.0007066261699621891,0.0002113488325643285,0.00022429201037497807,0.0009654443803624745,0.00046038774870015687,0.00014423548932341075,0.0004604383693891309,0.0005384003566028334,0.00047023175787506115,0.0005345004629897189,0.0005511994819683478,0.0005603898432280022,0.0009776084719364652,0.0004978284174878328,0.0008073145972584445,0.0005038630108239547,0.0011878706846460987,0.0003051406703426661,0.00044288606579667353,0.0004038680200732761,0.0004925825280977282,0.0005125376723817782,0.0003673002385222954,0.00038697892518163926,0.0006760285673990413,0.00023790920022697304,0.00015157877915465017,0.00034109573704599533,0.0005948143982444618,0.000787420622323942,0.00045778650388636147,0.00012172292504386215,0.0008254991842125709,0.0009893571552947757,0.0009570735683310504,0.0006174954323248048,0.0008318286735415657,0.0007391405892233303,0.0005563282463319413,0.0002467868107050131,0.0002734457718155944,0.000545910789465085,0.00036830103425626793,0.00014357188390948198,0.0010135113450810463,0.0005654121574993226,0.0005487252271423057,0.0007051905645027593,0.0006940746004923527,0.0006767573965391865,0.0008613662114979453,0.0003606891491964847,0.00047023439024046726,0.0002906907726096504,0.0005549845553111463,0.000620016544140513,0.0007491674025912111,0.0007159645174905847,0.0009276776666546536,0.0002869427937291233,0.0009903519361245008,0.0001733778222576537,0.0008874292782427667,0.00021962812372385335,0.0010743277448395645
PIPE,0.0003087943366698525,0.0007066261699621891,0.0002113488325643285,0.00022429201037497807,0.0009654443803624745,0.1690355472784326,0.00014423548932341075,0.0004604383693891309,0.0005384003566028334,0.00047023175787506115,0.0005345004629897189,0.0005511994819683478,0.0005603898432280022,0.0009776084719364652,0.0004978284174878328,0.0008073145972584445,0.0005038630108239547,0.0011878706846460987,0.0003051406703426661,0.00044288606579667353,0.0004038680200732761,0.0004925825280977282,0.0005125376723817782,0.0359620324444102,0.07577750953102282,0.0006760285673990413,0.00023790920022697304,0.00015157877915465017,0.00034109573704599533,0.0005948143982444618,0.000787420622323942,0.00045778650388636147,0.0006086146252193107,0.0001650998368425142,0.0009893571552947757,0.0009570735683310504,0.0006174954323248048,0.0008318286735415657,0.0007391405892233303,0.0005563282463319413,0.0002467868107050131,0.0002734457718155944,0.000545910789465085,0.00036830103425626793,0.00014357188390948198,0.0010135113450810463,0.0005654121574993226,0.0005487252271423057,0.0007051905645027593,0.0006940746004923527,0.0006767573965391865,0.0008613662114979453,0.0003606891491964847,0.00047023439024046726,0.0002906907726096504,0.0005549845553111463,0.000620016544140513,0.0007491674025912111,0.0007159645174905847,0.0009276776666546536,0.0002869427937291233,0.0009903519361245008,0.0001733778222576537,0.0008874292782427667,0.00021962812372385335,0.0010743277448395645
OTHERTRANS,0.000617588673339705,0.0014132523399243782,0.000422697665128657,0.00044858402074995614,0.001930888760724949,0.0009207754974003137,0.0002884709786468215,0.0009208767387782618,0.0010768007132056668,0.0009404635157501223,0.0010690009259794377,0.0011023989639366955,0.0011207796864560044,0.0019552169438729304,0.0009956568349756656,0.001614629194516889,0.0010077260216479094,0.0023757413692921973,0.0006102813406853322,0.0008857721315933471,0.0008077360401465522,0.0009851650561954564,0.0010250753447635563,0.0007346004770445908,0.0007739578503632785,0.0013520571347980827,0.023293473513131813,0.00030315755830930035,0.04174546690892466,0.0011896287964889235,0.001574841244647884,0.056026825532455825,0.0012172292504386215,0.0016509983684251418,0.00039574286211791024,0.0019141471366621008,0.0012349908646496096,0.0016636573470831314,0.0014782811784466606,0.0011126564926638826,0.0004935736214100262,0.0005468915436311888,0.00109182157893017,0.0007366020685125359,0.00028714376781896397,0.0020270226901620927,0.0011308243149986451,0.0010974504542846115,0.0014103811290055186,0.0013881492009847054,0.001353514793078373,0.0017227324229958905,0.0007213782983929694,0.0009404687804809345,0.0005813815452193008,0.0011099691106222925,0.001240033088281026,0.0014983348051824223,0.0014319290349811694,0.0018553553333093072,0.0005738855874582467,0.0019807038722490016,0.0003467556445153074,0.0017748585564855335,0.0004392562474477067,0.002148655489679129
WAREHOUSE,0.0005006211215708216,0.0011455909119083977,0.00034264128915732046,0.0003636249259109493,0.001565190131799769,0.0007463861986502545,0.000233836323600075,0.0007464682655248032,0.0008728611841894421,0.0007623454256459326,0.0008665386293924231,0.0008936112813729272,0.0009085108064453976,0.001584910704503057,0.0008070854647151229,0.001308828210706872,0.0008168688205782296,0.001925790352380796,0.022407034224480774,0.000718012258185516,0.0006547557295127356,0.0007985807652493473,0.0008309322870431856,0.0005954715988164487,0.0006273749241581121,0.0010959857077529915,0.023293473513131813,0.011130705351106242,0.00055298854339275,0.0009643203123054153,0.0012765758574039665,0.0007421690290278889,0.0009866934075525192,0.0013383092834961376,0.001603957812371833,0.0003103238539740072,0.0010010910796780926,0.0013485707283173868,0.0011983036825287325,0.0009019260963260261,0.0004000937688702485,0.0004433135997616456,0.0008850371889812742,0.0005970941009912223,0.0002327604784593117,0.0016431168776313934,0.0009166530432185988,0.0008895999894579804,0.0011432634909362917,0.0011252421553436627,0.0010971672943892873,0.0013964573428830328,0.0005847536206670282,0.0007623496932686365,0.00047127140407928175,0.0008997476881559492,0.00100517833671265,0.0012145592738978725,0.0011607303541135237,0.001503962277758302,0.0004651951352881242,0.0016055705631109333,0.0002810822269934689,0.0014387111026056977,0.0003560637763401865,0.0017417131620883846
PUBLISH,0.001787264191028541,0.004089866620084186,0.0012232614248420225,0.0012981749691400246,0.005587875049976747,0.0026646684849009083,0.0008348175291142864,0.002664961471312849,0.003116196003367915,0.002721644416792021,0.003093623891849585,0.003190275789574376,0.0032434684865620743,0.005658279337571663,0.002881370537581093,0.004672639032617058,0.0029162980323447075,0.006875251538406208,0.0017661172131954311,0.0025633708656716556,0.0023375391464847198,0.0028510079656565482,0.002966505921967261,0.002125889259326013,0.002239787112414943,0.003912771405248997,0.0013769896134349048,0.011130705351106242,0.0019742207810843973,0.0034427136383240065,0.004557495117087059,0.0026496127952210613,0.003522587679299647,0.004777889217715183,0.005726279292766732,0.005539425804582746,0.000714797742872956,0.004814523534740577,0.0042780561376259425,0.003219960456042449,0.024162672284481736,0.02677282693139956,0.04008722183549294,0.002131681743725672,0.0008309766614154867,0.005866080815469087,0.00327253703279911,0.08058778222258135,0.00408155750969779,0.004017219657395133,0.003916989779969232,0.004985483224124471,0.002087625075652381,0.002721659652603917,0.001682482956619492,0.0032121833352857254,0.0035885806039647875,0.004336090118027919,0.004143915843657628,0.005369285888819359,0.0016607901091594713,0.005732036963629688,0.016975264961044824,0.005136333095283893,0.021503589931871823,0.006218078765586569
MOVIE,0.0004491553987925129,0.001027819883581366,0.0003074164837299324,0.0003262429241817863,0.00140428273507269,0.0006696549072002282,0.00020979707537950655,0.0006697285372932814,0.0007831277914223032,0.0006839734660000889,0.0007774552188941367,0.0008017447010448694,0.0008151124992407306,0.0014219759591803129,0.0007241140618004841,0.0011742757778304645,0.0007328916521075706,0.0017278119049397801,0.000443840975043878,0.0006441979138860706,0.0005874443928338562,0.0007164836772330592,0.0007455093416462227,0.0005342548923960661,0.0005628784366278389,0.000983314279853151,0.000346049745784688,0.00022047822422494568,0.0004961392538850841,0.0008651845792646717,0.001145339087016643,0.000665871278380162,0.0008852576366826339,0.001200726086127376,0.0014390649531560373,0.001392107008481528,0.0008981751742906252,0.00024198652321209184,0.001075113584324844,0.000809204721937369,0.00035896263375274624,0.0003977393044590464,0.0007940520574037601,0.0005357105952818442,0.00020883183114106467,0.0014741983201178857,0.0008224176836353782,0.000798145784934263,0.0010257317301858315,0.0010095630552616039,0.0009843743949660894,0.001252896307633375,0.0005246387624676141,0.0006839772948952252,0.0004228229419776733,0.0008072502622707581,0.0009018422460225643,0.0010896980401326707,0.0010414029345317598,0.0013493493333158596,0.00041737133633327025,0.0014405119070901831,0.00025218592328386,0.0012908062228985699,0.0003194590890528776,0.001562658537948457
BROADCAST,0.0029148313900805786,0.0066701227861582415,0.0019950048892057068,0.002117180643388051,0.009113209832815479,0.004345781324851482,0.0013614956037649225,0.004346259153476191,0.005082173063084322,0.004438702805396412,0.005045360430948407,0.0052029890494891,0.005289740489864324,0.00922803148509724,0.004699198546892725,0.007620560516545619,0.004756161450656421,0.011212779341432113,0.0028803429942951667,0.0041805760453231455,0.0038122693409947126,0.004649680530377041,0.004838044998391632,0.0034670916454453047,0.0036528465210327464,0.006381299961963679,0.002245718662748548,0.007420470234070829,0.0032197370330250765,0.005614687425853027,0.007432773450118422,0.00432122715032126,0.005744953204721676,0.007792211996430783,0.009338931935585534,0.009034194440458249,0.005828782641490203,0.007851958539642356,0.001395407839654954,0.005251401476739386,0.018122004213361298,0.0025811623612290203,0.005153066997526485,0.0034765385506311352,0.0013552315708425346,0.00956693284826503,0.005337148092758757,0.005179633583479644,0.006656571540685138,0.006551643577374785,0.006388179667332019,0.008130774996412423,0.003404686968930454,0.004438727653330471,0.0027439447172092762,0.005238717847861275,0.005852580409083933,0.007071686239610978,0.006758271127221732,0.008756714944331048,0.002708566068079452,0.009348322063720667,0.012731448720783618,0.00837679455068551,0.002073156379999404,0.010141002803561342
INFODATA,0.0009217043079388027,0.0021091720527659286,0.0006308442426541321,0.000669477667331374,0.0028817051959304165,0.0013741876741504683,0.0004305210817683625,0.0013743387692372547,0.0016070434886478518,0.0014035705500210162,0.001595402897105676,0.0016452469386024926,0.0016726787744835824,0.002918013166234601,0.001485942397653077,0.0024097117524229327,0.001503954744429077,0.0035456140132618403,0.0009107986675379581,0.0013219478024537074,0.001205484847794476,0.0014702842126553405,0.0015298472948365195,0.0010963355604377606,0.0011550734584967113,0.0020178428451153208,0.0007101229158289953,0.00045243968929494074,0.0010181190939100165,0.001775430855366045,0.0023503312514820693,0.0013664233525092911,0.0018166224419424882,0.002463989989240553,0.002953081205955618,0.0028567195903214685,0.0018431303055755541,0.0024828825558740678,0.0022062226678332742,0.000332111104628462,0.0007366212380134482,0.0008161941976920016,0.0016294609927972993,0.0010993227840679512,0.00042854032015405993,0.0030251778027419116,0.0016876696216267663,0.001637861662833852,0.0021048869879855088,0.002071707519651417,0.002020018289669996,0.0025710476312893224,0.0010766024604804165,0.0014035784072329099,0.0008676679121833507,0.0016565448090347852,0.001850655442358804,0.0022361511865222517,0.0021370456052370486,0.0027689772777419208,0.0008564807631005651,0.0029560504760079804,0.0005175065300720877,0.002648841936573107,0.0006555566723272594,0.0032067055414150636
CREDIT,0.02267532958591577,0.010203253635969188,0.0030517490520273497,0.003238640695262941,0.01394043173462785,0.006647720068352266,0.010591474227362275,0.006648451000421845,0.00777417484609849,0.0067898615947717175,0.007717862745897002,0.007958986459330838,0.008091689706004334,0.014116073844779566,0.007188340634331889,0.011657133502837841,0.007275476504776195,0.017152132764662608,0.004406046346008497,0.006395006374306513,0.005831609441361093,0.007112593170865682,0.0074007333603005225,0.005303592838056781,0.005587741146940943,0.009761442798958886,0.023293473513131813,0.011130705351106242,0.004925215718255054,0.008588759417075334,0.011369876561738133,0.006610159669753067,0.008788026330818231,0.011919707917493638,0.014285717712059413,0.0138195622821135,0.008916259803114229,0.012011101907350184,0.01067274214439142,0.008033042708399092,0.000712690395763265,0.003948391220306993,0.00788262094485191,0.005318043721912476,0.014056992633682918,0.014634489573670261,0.00816420888025537,0.007923259719191172,0.010182524363198933,0.010022016579836548,0.009771966650027952,0.01243760605390215,0.005208132714912878,0.006789899604532808,0.014230634640936069,0.008013640624417007,0.008952663129786499,0.010817523252567034,0.010338093714674656,0.013395103277604316,0.004143280036725068,0.014300081744343171,0.008487632480522412,0.012813940941899346,0.0031712969986186705,0.015512641527759163
