,FARM,FOREST,OILGAS,MINE,MINE_SUP,UTIL,CONST,WOOD,NMMIN,PMETAL,FABMETAL,MACH,COMPELEC,ELECEQUIP,MOTVEH,OTRTRANS,FURN,MISCMFG,FOOD,TEXTILE,APPAREL,PAPER,PRINT,PETRO,CHEM,PLASTIC,WHOLE,RETAIL,AIRTRANS,RAILTRANS,WATERTRANS,TRUCK,TRANSIT,PIPE,OTHERTRANS,WAREHOUSE,PUBLISH,MOVIE,BROADCAST,INFODATA,CREDIT,SECURIT,INSURE,FUNDS,REALE,RENTAL,LEGAL,COMPDES,MISCPROF,MGMT,ADMIN,WASTE,EDUC,AMBULAT,HOSPITAL,NURSING,SOCIALAS,PERFORM,AMUSE,ACCOMM,FOODSVC,OTHSVC,FEDGOV,FEDGOVE,SLGOV,SLGOVE
PAPER,0.003515423606484671,0.004825798434874189,0.0034661339097175575,0.0032919226497162687,0.007124470116397379,0.004473129013796475,0.0027747538543286135,0.005055278727543041,0.004599839858909348,0.004984480049608689,0.005475189258550475,0.005660848333974425,0.004893275722234881,0.007244484687567963,0.006843613920228318,0.007002974803152564,0.005303292616783171,0.008093251522504797,0.03354871388304545,0.004667253480341529,0.0045392670003288685,1.004178942500802,0.31680353150426444,0.005014287189136731,0.00458710081852686,0.0060869906683484526,0.0030335965631372247,0.004422008805362147,0.004433882172537117,0.004902298971017681,0.006297843646450143,0.004722947293814295,0.004867740534423367,0.006196246299392078,0.007176857891730965,0.006531163722217765,0.12405508677296931,0.005678030461003069,0.005522470996238181,0.004307338885252421,0.005950955625384311,0.00593904480445533,0.00967072477520149,0.0029192799435591933,0.0012067581092619986,0.006894226047648499,0.003908335999055399,0.01329743303163056,0.004824261216516132,0.005265835013807089,0.004641123198540044,0.0058787761751004485,0.002869305501256232,0.003767586564572461,0.004135858683504334,0.00570240320644453,0.004230201621401958,0.005701216472582948,0.005279525172368972,0.007257795177527256,0.009373101737162347,0.006723627945181666,0.004734938489787881,0.006055149475699585,0.0049061055492684025,0.007309767200761042
PRINT,0.0010123068618090325,0.0014148934723035673,0.001016248462794393,0.0009651621125775861,0.0020888494186064553,0.0013114927506877251,0.0007913160059779783,0.0014821756376283892,0.0013486415359140803,0.0014614150863248472,0.001605289808886574,0.001659724224050071,0.0014346773451313108,0.0021240366024385436,0.001856667453101699,0.0020532272030061166,0.0015548917358372502,0.002372889979438497,0.0013650755763507318,0.0013617350496271656,0.0013276954616209184,0.0015522310191403333,1.0009143810172443,0.0014701571664942049,0.0013449078979480868,0.0017846667249725476,0.0008505755227969179,0.000536268217562742,0.0012683007929638,0.001437322941907252,0.0018464877831847347,0.0013847381675251653,0.0014271906279528241,0.001816700086734833,0.0021042091820990395,0.0019148957507904498,0.0014655141477359782,0.001664762493343447,0.0016191534415488083,0.0012628844188264684,0.0007953820221973557,0.0007617207144230393,0.0013269962246848632,0.000789254718426049,0.0003416217291561554,0.002021343320290871,0.0011453548603785814,0.001207686284988531,0.0014139765466512713,0.0014849926526393836,0.0013602993408374884,0.0017236198626062618,0.0007797203329528849,0.0011041815109752,0.0009109158529400507,0.0012853144752207556,0.0012402682667796991,0.0015620150579369893,0.001473945927470938,0.0019529364907929171,0.0009980549373219546,0.001971325039414623,0.0006545792674966725,0.0017753313949203662,0.0006539541228391547,0.0021431773489903653
PETRO,0.060786747158965405,0.017725695661767158,0.04369931606440777,0.05852792389514028,0.1352183298443996,0.03876949037819794,0.028570465681170734,0.01856860236065156,0.029236591185376956,0.04344552566114921,0.029337944008121675,0.02719754646200967,0.019101485148717776,0.029525185979919332,0.02942865655667716,0.0308460311884307,0.019479585025984625,0.02972741512893166,0.04529321730491855,0.034514857136223764,0.024973219596450335,0.01944625173599852,0.01892260881264003,1.0388245514884167,0.036251792866401816,0.028610215500099054,0.028615803828857013,0.012479825947848749,0.2543422230283846,0.18914999445960923,0.21042491896728485,0.2677620411969869,0.16264200336049323,0.1366560829493504,0.11339643476424856,0.02398969248706815,0.018359868272265635,0.02085603890594486,0.020399968732807975,0.015939178607238893,0.01409247193361759,0.009572154672001103,0.02884120095737402,0.00988973138923468,0.005054440562559941,0.025323260884855227,0.014383524620135296,0.015129817164075502,0.017743829984029735,0.01860729510483662,0.017070240866704407,0.021593400294224033,0.009884967004107167,0.016212511655542203,0.014057630997492203,0.018419697460491862,0.015538002164990952,0.020143490903047106,0.018853579497413304,0.02538431424381587,0.021684324272063082,0.024696635035141107,0.009595286266481462,0.02224123909053363,0.009490533508438677,0.026849589867388623
CHEM,0.10092710824666275,0.019941131037980744,0.014323687100876632,0.03594396218616322,0.02944304023527845,0.01921626693708336,0.01886999495106805,0.020889387921996877,0.02494477324376894,0.027847326491995034,0.025012008711719522,0.04354196777823618,0.020321363680790006,0.030776521732867657,0.06187068933243114,0.03037883558480098,0.021914229206049723,0.03344287817064881,0.0978122201006521,0.05063713553240215,0.033736480238149166,0.02187672977492874,0.021287639656771887,0.020751386527224632,1.1438149325200702,0.38760682874886676,0.013191988091107464,0.010929011550943418,0.017976516400035326,0.020262509698810837,0.026029666465490254,0.019523831982639392,0.020118896191239476,0.02560758925591659,0.029658839568447105,0.0269880297266593,0.02065456532952875,0.023462718343614415,0.022830283789711657,0.017809350308732305,0.01121489062793413,0.01073860165240057,0.018707714572642243,0.011123757241663179,0.005114833548509076,0.028488273365939475,0.016155727363943426,0.01702080823266494,0.019939684202911465,0.020929911128641846,0.019182736334606054,0.0242922384000677,0.011019689923847335,0.11226263348793661,0.06995114418665713,0.07962596999148003,0.017480009989612043,0.023217672320145398,0.021585833986205505,0.029446082215943994,0.033286023620431926,0.02778332906251859,0.010256378521499306,0.025021046937413936,0.0095315416255908,0.030205369655334508
PLASTIC,0.006246117802179576,0.006518606978608733,0.004682065019509122,0.0060864215425905956,0.009623860006667465,0.006095984830890751,0.022105126089953017,0.006828585080146115,0.00664916358874228,0.007265108731495725,0.007571023888978042,0.05925520251978513,0.006617196768937263,0.009847447096377157,0.1035543417379515,0.009565277741557502,0.007163598050747891,0.010932227395363835,0.05158590613077529,0.006847841862798757,0.006391195284257215,0.007151339766454312,0.006958770601348641,0.00677551783109241,0.006374592869017248,1.0060965952392897,0.007090015561071625,0.004522130434774335,0.005850680572515846,0.0066223289427451695,0.008507443562163083,0.0063802426709578045,0.00657558843894176,0.008370041901894677,0.009694574834006467,0.008822185591179763,0.0067518233264079585,0.007669787598331905,0.007460421412846304,0.005819058155751402,0.003666529091813818,0.0035110077384250594,0.006114134072434223,0.003636316742441726,0.0022916159568807785,0.009312604045278415,0.005308856225384189,0.005563975238700696,0.006541827970072695,0.0068431787711611845,0.006293487891745667,0.007940951516697076,0.0036614970648279127,0.005130633277787871,0.005019142196291406,0.007999133762145049,0.00571408486747368,0.007792704339453659,0.007193350260788292,0.009950037526170538,0.014124372927302672,0.009082163011263966,0.0038751213492728954,0.008179193590758284,0.0037176802014181123,0.009873910013012884
WHOLE,0.019543358533653306,0.02731531729427986,0.019619250334045747,0.018633299190117057,0.04032641738036421,0.02531911781163989,0.026060651526086012,0.028614237481607845,0.026036365906605147,0.028213540581859754,0.030991058092218273,0.03204193308312762,0.02769725748897998,0.04100573706568516,0.03584403312686277,0.03963872968516382,0.03001806281111711,0.045809980724028185,0.0487510986821653,0.02628913760897759,0.02563194567037262,0.029966696173112806,0.02915976182913144,0.028382214532055926,0.025964238878725416,0.034454009208707025,1.0339554146243446,0.0525705777772234,0.02448526531322852,0.027748330938675934,0.03564748920985589,0.026733152213961893,0.02755272088646459,0.035072420882262416,0.04062294627722227,0.03696814356854073,0.028292578012598005,0.03213917981490009,0.031258671459413384,0.024380696838730308,0.01535634145600898,0.014706309191899476,0.02561846352332172,0.015237066505717541,0.007014483384375955,0.039023173995230746,0.02213044567966802,0.02331506555946152,0.027313648823753263,0.02866955876349479,0.026276771406719558,0.03327545455783385,0.01509330867393887,0.021332355774916437,0.01798910315160629,0.02583650194116806,0.023944079112865807,0.03267690386178631,0.030158036881858894,0.041730448312613216,0.05954821180303846,0.03805754284391536,0.013095079005013381,0.03427377488412204,0.013035812300704663,0.04137524870354708
RETAIL,0.014627605988408468,0.02044489177070503,0.014684561234246026,0.013946374988010482,0.030183403291259518,0.018950774648935517,0.011434337930972689,0.021417103894862413,0.01948756622245903,0.021117118607765103,0.02319607592073207,0.023982640950823992,0.02073076427396146,0.030691850166762943,0.026828426221412766,0.029668670304757064,0.022467835124435263,0.03428772537513122,0.019725034402685842,0.01967676454445456,0.01918490016997692,0.022429388367866072,0.021825416422344555,0.021243439695827204,0.019433615995378357,0.025788031928253834,0.012290624592451867,1.0052162117342351,0.018326660594898046,0.02076899255108043,0.026681332285517365,0.020009154413387728,0.02062258289817008,0.026250906785691322,0.030405348411776785,0.0276698119988881,0.021176349121264905,0.024055442806533336,0.023396402287965024,0.01824839520941492,0.011493090948899724,0.011006692638512556,0.01917479635385254,0.011404552790442724,0.004936356987885084,0.029207955385858075,0.01655011957993328,0.017450794616612555,0.020431642401696024,0.0214578091268418,0.01965601887603939,0.0249059185264669,0.011266783069319013,0.015955173961151783,0.01316252876286016,0.018572504468782277,0.017921596909813466,0.023071032064313417,0.021636022451082388,0.02901868696728055,0.022413841583608016,0.028485202500860497,0.009458522879131312,0.02565313851309805,0.009449489679732088,0.03096842964028711
AIRTRANS,0.003500296633568447,0.004426888286989582,0.0031796163559746154,0.003019942309509324,0.006535547191590867,0.0041033757027007095,0.0030959638655439,0.0046373992798170675,0.004219644192954149,0.004572497283486218,0.005022613761005546,0.005192920360420069,0.004488788386721415,0.006645646238221968,0.007997324399321592,0.006424103713184999,0.004864911845065037,0.00742424716907413,0.004384312389909586,0.004381403510177692,0.0042117996774426805,0.004856587051848339,0.004725810310093677,0.004599796375782259,0.004207936752350244,0.005583832636710652,0.003545492978592913,0.0018771775570625225,1.004065462304113,0.004497065168027609,0.005777251333211976,0.004332539073981754,0.00446536339594248,0.005684052212208282,0.006583604484526373,0.005991284669777319,0.004585269168333532,0.005208673109787658,0.005065972564797086,0.003951285705168635,0.019677634789518415,0.0023837259396549734,0.05538248479250938,0.0024694352203736922,0.0012980641845179988,0.006324335537439268,0.0035937970480866906,0.003778582892653727,0.0044327841993511835,0.004646725435156678,0.004264507384321845,0.005392824781763618,0.0024459572059538385,0.003463217162434316,0.0043478898407899305,0.004027012937892365,0.0038805246970239175,0.0048920140263476256,0.004614901888766422,0.006117997680365885,0.003199614603808733,0.0061678394152358575,0.002165452259952411,0.005554618712674111,0.002069989329575382,0.006705527227954623
RAILTRANS,0.002634223500786979,0.002761056533495841,0.001984538014601413,0.03488139206372531,0.004081183836265353,0.003641087741484133,0.004928761800912016,0.002892352539728308,0.011401270284386087,0.05882562726202423,0.021344520938401595,0.01419023560133744,0.003403201107758887,0.010636734442820211,0.01304174602723333,0.015103425281626347,0.0030342524509089177,0.0046305135398842226,0.03269034716641077,0.0028963666515338282,0.0027051101380342877,0.0030290602655157345,0.002947494625309223,0.0029152531286198765,0.006214863612481102,0.004639538231755918,0.001993844463618068,0.0023415958171406994,0.003210332510766206,1.0021209314820592,0.0036117879348402226,0.002713586251256793,0.0027916295670618783,0.00355032539685868,0.0041101572031299995,0.0037367727869119984,0.0028598389149037326,0.003248656841621617,0.0032213582132482143,0.0025274778231838494,0.0015799693612929264,0.0015015728442423551,0.0026281158770425548,0.0015412000984228369,0.0007985712444318278,0.003944497087714222,0.0022409636413350184,0.0023567075351277646,0.0027643119137122463,0.0028990381200158016,0.00265937344080954,0.003363512501873477,0.0015375362926081343,0.002501241814169746,0.0025408848641437364,0.004064996516431992,0.0024202887837939864,0.003440837736354041,0.003141477568031548,0.004438335093312609,0.00822109103787727,0.0038468902332683165,0.0021492570833233256,0.0034644236071600686,0.0014472662039786977,0.004182246888337152
WATERTRANS,0.001216772700234037,0.0017006639346273356,0.0012215033454844447,0.0011601093362810968,0.002510740874024317,0.0015763793870192941,0.0013257656899765306,0.0017815352894334795,0.0016210336542616442,0.001756585043515592,0.0019295163277470925,0.001994944610833902,0.0017244436654175158,0.0025530353138103912,0.0022316650738406934,0.00246792459813019,0.0018689380855530287,0.0028521499942320964,0.002418862773944384,0.0016367714984458865,0.001595855491751417,0.0018657399755784728,0.0018154998805564521,0.0017670894246995777,0.0016165442876410706,0.0021451218133175694,0.03637097182044345,0.002111197259877062,0.0015244635584174108,0.0017276235568499403,1.0017328964186845,0.0016644180721649717,0.0017154447873602755,0.0021836246900085966,0.002529202896700323,0.0023016532379914376,0.001761508626287562,0.0020009997837788047,0.001946178933897043,0.00151795314186434,0.0009560640329647342,0.0009155977329004987,0.0015950156188966503,0.0009486649986095178,0.0004251858055095606,0.0024296003562174965,0.0013773362087827591,0.001451606463262702,0.0017001188027266567,0.0017849538241845153,0.0016355790993645553,0.0020717447600980083,0.000938605231637368,0.001327735256605053,0.0011089088294775425,0.001580444300072531,0.0014907691298772503,0.0019650894707550475,0.0018307935362388804,0.0024873044968332725,0.002598947585431057,0.002369479726627055,0.0008026993331278496,0.002133900632418016,0.0008003082952569868,0.00257604158495696
TRUCK,0.005445746010957004,0.007611207581500756,0.005466756454310147,0.005192229681693566,0.011236652725579601,0.007054988212554049,0.014497631158922145,0.007973141915671042,0.007254890847622627,0.007861556005047962,0.008635446580833542,0.008928256851223662,0.007717633254942842,0.011425947582362024,0.009987683290609764,0.011045046667618486,0.008364307278165336,0.012764606350303763,0.03603807488397163,0.007325319772738225,0.007142172368773968,0.008349994351084801,0.008125148169343012,0.007908490749543215,0.00723476163068193,0.00960035740626685,0.03866037597751657,0.019382168513905257,0.0068226365446867185,0.007731863621913112,0.009932904627422155,1.005333785079444,0.0076773583457756655,0.009772666145740402,0.01131927826483691,0.010300894973012387,0.007883513925528603,0.008955340567162637,0.008709993634172505,0.006793497773681514,0.00427962847143199,0.004098379942696857,0.007138427088322275,0.004245733207087929,0.0022358744008757598,0.010873513734688391,0.006179045683433304,0.006496567542582488,0.007621501111928137,0.007989185652455436,0.0073321746130100215,0.009271954972366579,0.004232723654861576,0.005954506554000292,0.005412329488619333,0.008224273237735821,0.006671837435110517,0.008855289188763663,0.008234560235816554,0.011228675923142866,0.012600554811536071,0.010604447881978559,0.004030537860219964,0.00955012941765491,0.003908019644569949,0.011528901649803048
TRANSIT,0.0006960371491049464,0.0009728457406575951,0.0006987472964093489,0.0006636215861088781,0.0014362411726007232,0.0009017499630785812,0.0005440893049541815,0.0010191072926682256,0.0009272925485703525,0.0010048328513023524,0.0011037575504209299,0.001141185307332393,0.0009864486420709758,0.0014604350095127352,0.0012765985983572616,0.0014117482186095257,0.0010691050824697128,0.0016315404337737649,0.0009385921881217041,0.0009362953246064014,0.0009128905461874987,0.0010672756395071425,0.001038536356302953,0.0010108436893079868,0.0009247253914921159,0.0012270926793210746,0.0005848346823689722,0.0003687247566819088,0.0008720522417130472,0.0009882676889500191,0.0012695993092136802,0.0009521116992713288,1.0004946462085782,0.0012491180262177884,0.001446802165907831,0.0013166349350151854,0.0010076512644992275,0.0011446494966288264,0.0011132898411901685,0.0008683280768819435,0.0005468849970948949,0.0005237403148030945,0.0009124097681725685,0.0005426720146391021,0.0002348906476927637,0.0013898256498067652,0.0007875176607088852,0.0008303752059078074,0.0009722152852679868,0.0010210442024840248,0.0009353081667685831,0.0011851183673349847,0.0005361164071118061,0.0007592078844750088,0.0006263232002812414,0.0008837504286370663,0.0008527777703610277,0.0010740029024821132,0.0010134487476044138,0.0013427908065399938,0.0006862378784850506,0.0013554343175559691,0.0004500725070631175,0.0012206739373757096,0.00044964267306553,0.0014735957132126609
PIPE,0.02238908631740401,0.006176932345821863,0.00575688717842293,0.008626784656279406,0.013768463540729933,0.1747294433866629,0.007894541249009564,0.0064706628572894125,0.007060552701290371,0.026921976640074494,0.021779547901200468,0.02214106114003417,0.013096086970404212,0.011655259192192893,0.02142998346353222,0.014115933477834023,0.006788116028062052,0.010359211597186238,0.025331196526677858,0.012465304374242253,0.008911677432849529,0.0067765002652149025,0.006594024667490955,0.04992280345856775,0.1088062189396122,0.040959053213721446,0.007583171509660102,0.0057717157450149865,0.0160256485371581,0.013571475458699415,0.016046249799227894,0.01672158744229333,0.012402495990387364,1.0121270501212025,0.012896947455917284,0.008359768232358218,0.006397924592635143,0.007267773507006422,0.007767224309855092,0.00622717720964055,0.003821481786187741,0.0034940290728615792,0.006340697946047948,0.0034570860319550344,0.0016681894394529203,0.008824481264153305,0.005008115221586095,0.0052723378991959835,0.006179689700369689,0.006493471723785428,0.005945097071023999,0.007524724291716428,0.0037643529503924435,0.018842518085394604,0.015535209027350491,0.012026457440427196,0.005414579489221259,0.007611736448402949,0.006969934769182457,0.00979192569464121,0.017018363928883232,0.00860611886226598,0.006879918932434269,0.0077504788399248925,0.0074220023091388304,0.009356366220460625
OTHERTRANS,0.0022789337437097547,0.0031661441120214694,0.0022740857538557095,0.0021597976963527088,0.004674272956434104,0.002934762571560237,0.002605340243113536,0.0033167031723021134,0.0030178981834919206,0.0032702562220391284,0.0035922020928482326,0.0037140102250665876,0.0032104151340092675,0.004753013332469391,0.004244428374559064,0.004594562072923355,0.0034794218862547097,0.005309877940593141,0.005148471906491646,0.0030521497342922642,0.0029733885123099557,0.0034734679309438637,0.003379935412377092,0.0032898091662764096,0.0030095387403777153,0.003993596410290301,0.02699615407663421,0.003077732563942849,0.04384047247516204,0.003216335129400015,0.004131933992024217,0.05800642822313436,0.0031936617845181154,0.004065277281998406,1.003128174289657,0.004285012281970105,0.003279419320794566,0.003725282552637759,0.003623221998648366,0.0028259894929873286,0.0024846489391963213,0.0017046062341377487,0.005069829780426362,0.0017661416245196588,0.0008053139075957598,0.004523212791061468,0.002564815066095248,0.0027024711720241355,0.0031656546863051515,0.0033230982097479586,0.0030454804878471925,0.0038569892265240546,0.0017480913253155163,0.002472367077892945,0.0021371612452526514,0.0029717978988438596,0.002775380724457186,0.003577906447934609,0.003354030640429873,0.00450200505049306,0.003552090719263497,0.004411285576334879,0.0015080436460537644,0.003972705474259192,0.0014951794430154636,0.00479584398214523
WAREHOUSE,0.0020400236004111906,0.0028513187172023963,0.002047962140209613,0.0019450188671484765,0.004209486836100508,0.0026429439521632654,0.0018414019173043532,0.0029869069442172765,0.002717808448332357,0.0029450721339993368,0.003235009564323964,0.0033447064972102606,0.0028911875638911863,0.004280396937497065,0.003741590022592341,0.0041377007492477335,0.0031334457302979652,0.004781890470679454,0.025065880633812355,0.0027441945955063015,0.002675596526610686,0.0031280838062608556,0.0030438516893954476,0.0029626871151353356,0.0027102832778755142,0.0035964926523715706,0.02499464727541627,0.013807600915535075,0.0025559025752210896,0.00289651898848473,0.0037210753196917005,0.002790549208206751,0.0028761001673192417,0.003661046618540118,0.004240440106930773,1.0026191757700778,0.002953330410777369,0.003354859252575782,0.0032629470760766597,0.002544987347917661,0.001602891976098948,0.0015350529470981495,0.0026741878011215955,0.0015905216127540638,0.0006980351719173399,0.004073447334274529,0.002308568050362775,0.002433751074764743,0.002849837743938758,0.0029926052863512606,0.00274165254986353,0.003473469679374296,0.0015722299895138544,0.002225521217150496,0.002224137586106408,0.003608523565532681,0.0024994108691897264,0.0034919400400362384,0.003202723668851778,0.004485368241552163,0.007509208226413011,0.003972649597019765,0.0015478695776036985,0.0035776796873138797,0.0013272602746155645,0.004318969455355112
PUBLISH,0.006916620376290902,0.008930696344638453,0.0064144804005692845,0.0060922770727299186,0.013184653322286665,0.008278047306639284,0.005631519185862818,0.009355376081797368,0.0085125856937618,0.009224418153758364,0.010132489735314552,0.01047606538036429,0.009055571727724141,0.013406761421340892,0.016012439969184087,0.01295982476921505,0.009814354376052242,0.01497749497076902,0.008810769240631745,0.00878639738714755,0.008471679037971936,0.009797560141472459,0.009533734335661051,0.009279516787783064,0.008488980072052205,0.011264684795050979,0.00648210690523367,0.014966713293282658,0.008913300588491548,0.009072269451988682,0.011654885763205934,0.008740358518060272,0.009008315073939566,0.011466868140178891,0.013281602934151749,0.01208667141145652,1.0094373617552024,0.01050784995833501,0.01021996932550489,0.007971227269918573,0.03222374633567132,0.032875720882236954,0.05159634817281694,0.006891725377235464,0.002505631842096264,0.01275856010021082,0.007244990018408963,0.08472962773994015,0.008938267561552525,0.011061310211817882,0.008598954134709355,0.010879353045189085,0.006684903639450194,0.006982428244930001,0.010175652689447968,0.008122257658895245,0.00782847577808604,0.009872124547612722,0.009312080412691319,0.012347243354268277,0.006504267858281454,0.012442848644238556,0.02272573500557995,0.01120575217109737,0.026605707754907705,0.013527566909598164
MOVIE,0.0010119311144182726,0.0014143682930812592,0.001015871252362789,0.0009648038643436334,0.0020880740808621972,0.0013110059516768097,0.0007910222858267769,0.0014816254846565008,0.0013481409480416591,0.001460872639240647,0.0016046939584781073,0.0016591081687114225,0.001434144822544185,0.002123248203938687,0.0018559782965056797,0.0020524650874922607,0.0015543145921521717,0.0023720092117069215,0.0013645688885020619,0.0013612296017129928,0.0013272026484984867,0.0015516548630583168,0.0015098723591822016,0.0014696114745304755,0.0013444086959249338,0.0017840042935591254,0.0008502598067374968,0.0005360691658807879,0.001267830025915157,0.0014367894373292663,0.0018458024050718557,0.0013842241813289207,0.0014266608842804238,0.0018160257651993984,0.0021034281431279384,0.0019141849810534446,0.001464970179164877,1.0006971344886826,0.0016185524452463484,0.0012624156622239916,0.0007950867928249456,0.000761437979432563,0.0013265036711047336,0.0007889617633821963,0.0003414949262289007,0.0020205930394154932,0.0011449297283197977,0.0012072380167928282,0.0014134517077728204,0.001484441454049729,0.001359794425828754,0.0017229800905267964,0.0007794309168759199,0.001103771661612989,0.0009105777397968356,0.0012848373930447964,0.0012398079048255657,0.0015614352702219298,0.001473398829197418,0.001952211601119222,0.0009976844799510904,0.0019705933242916253,0.0006543363011975325,0.0017746724285885723,0.0006537113885807951,0.0021423818458408757
BROADCAST,0.007261517826682216,0.00972531447839642,0.0069852155590630184,0.0066342093499563385,0.014357771748058521,0.0090145908937008,0.0055778294216490484,0.010187780543425345,0.009269966244917972,0.010045126843528466,0.011034024330631331,0.011408175423508072,0.009861300169995094,0.014599637107100754,0.012761870776765362,0.01411293018058892,0.010687596915870524,0.01631013339478024,0.009475397889368799,0.00947001755182334,0.009178556039799095,0.010669308396542414,0.010382008411186555,0.010105171399708996,0.009244281399164368,0.012266967299016695,0.006165560814503228,0.009788403974672507,0.008717706244008437,0.009879484170715602,0.012691891491226237,0.009518041096425171,0.009809839389259613,0.012487144815325247,0.014463347558047526,0.013162095757967113,0.0100732572722009,0.011442796999582656,1.0055786521428531,0.008680475566235033,0.021127745448589422,0.005236105800676066,0.009121173944887437,0.005424993818472558,0.00254039933860807,0.013893766451992653,0.007881217583911122,0.008301069403930227,0.009726363627186681,0.010207573121289042,0.009357132593282589,0.011847354965717063,0.005363653627382412,0.007596737054722064,0.006604037524595595,0.00883918828323046,0.008525022673523452,0.010742675381780756,0.010135343642029818,0.013433340657634291,0.006957871378485342,0.013549964235986728,0.015599821797327905,0.012202795798372567,0.004500518669473784,0.014731196453944304
INFODATA,0.0020758193686144723,0.0029013566786313017,0.0020839019490823552,0.0019791451413863556,0.0042833593694244325,0.0026893249037253167,0.0016226592487660217,0.003039324351490891,0.0027655015758418743,0.0029967531153125716,0.0032917801935781013,0.003403402486756731,0.0029419251544081488,0.0043555136148230224,0.0038072509489238964,0.0042103130552228266,0.003188434755427382,0.004865808150413231,0.0027992009418444205,0.0027923509141149234,0.002722549909351653,0.0031829787346670502,0.0030972684233825606,0.003014679477389287,0.0027578454408322224,0.003659607470801319,0.0017441758139779403,0.0010996625576554669,0.0026007562040609882,0.002947350170513668,0.0037863766895694013,0.002839520719509563,0.002926573018496839,0.0037252945418828603,0.004314855841253405,0.003926652913588797,0.0030051585814724665,0.0034137338767512614,0.003320208724772875,1.0012629674834317,0.0016309969530133293,0.0015619716433103502,0.0027211160658898773,0.0016184324072953122,0.0007005237530985862,0.004144932503352749,0.0023486453493576135,0.0024764611168487513,0.0028994764463614008,0.00304510087493661,0.002789406873897733,0.0035344258049706443,0.0015988813573323958,0.002264215973852309,0.0018679086767542233,0.002635644173799065,0.002543273178903813,0.0032030417195223343,0.0030224486467145834,0.004004658613117924,0.00204659461275592,0.004042365860623323,0.0013422692002056154,0.003640464600525701,0.001340987289119938,0.004394763306710925
CREDIT,0.030750173587900793,0.015977848165177434,0.011476103665951644,0.010907954997316793,0.023588574943874674,0.014810470426875824,0.017767333330110317,0.0167376397981363,0.015232015961037054,0.01650603863394147,0.018128855902550346,0.018743208793510584,0.01620129955320584,0.023986258328607884,0.020967207668441547,0.023186870104828984,0.017558794746610075,0.026796134512100462,0.021305709324679366,0.02238744290665246,0.018342431118708678,0.017528748295604347,0.01705673933856026,0.016601932114778277,0.015188480050686572,0.02015386216431207,0.029924031103698585,0.016308881282969964,0.014322505085751095,0.016231137606188835,0.020851679089821867,0.01563731891506805,0.01611671696129295,0.020515297198657183,0.023762026584251292,0.021624181719108848,0.0165494879966631,0.018799522982050256,0.01828448155054157,0.014261272498682339,1.0061697219068884,0.008626950161329193,0.014986782933397004,0.008914460339348083,0.01609937060179368,0.022826253208109964,0.01348071049515117,0.01363793703938576,0.01643560870617224,0.016796814647364943,0.015811682125999912,0.01946417663117054,0.009073888737299095,0.01292188480868003,0.020952056898848097,0.014803587422651717,0.01400587283679409,0.01783893831234124,0.016779566430837157,0.022372793726372003,0.014461065815176833,0.022261415986815306,0.01360834843789397,0.020048135090147832,0.007737901884210529,0.024202078067025377
SECURIT,0.009666821385548087,0.012569421218969605,0.009027997698335774,0.00857448518223409,0.018556611354542497,0.011650855710974094,0.007900867795218433,0.013167132561234246,0.011980947342016634,0.012982807177100666,0.014260870302385393,0.014744433721382035,0.012745175716617927,0.018869214079115886,0.019079464368430513,0.018240176637521296,0.013813117072208817,0.021079928801477573,0.013133518778182784,0.012341688021555528,0.011911608486702445,0.013789480191014185,0.013418161141109584,0.013060365096876499,0.01194772864261719,0.01585436936206751,0.009861816510200311,0.0058239212031236665,0.012538650952382725,0.012768676896972373,0.016403554962901155,0.012301532096102482,0.012678664934237138,0.01613893140146663,0.018693062138423446,0.017011267458117263,0.013019117683299747,0.014789170646400694,0.014383995851291872,0.011219025839830001,0.04184769583272909,1.0058667038747438,0.07231949582237861,0.07500013335916156,0.0034837244393252256,0.017956910621349884,0.010194978949711948,0.010728664675849564,0.012578440491959499,0.07325825782997368,0.012100939262747207,0.015312039032315494,0.006938247730847398,0.009825767168869425,0.010030504567188963,0.01146496593718079,0.01101811166341339,0.013897555258040649,0.013108310304888043,0.017383007380928253,0.009204374487161927,0.017512565620620806,0.00605211269359617,0.015771426289559742,0.005843267325126839,0.01903924173355351
